rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,train/explained_variance,train/value_loss,train/clip_range,train/n_updates,train/entropy_loss,train/clip_fraction,train/loss,train/policy_gradient_loss,train/approx_kl,train/learning_rate
284.58476476,305152,995.16,149,21262,14,0.9195998460054398,7.144960802234709,0.2,1480,-0.43076840369030833,0.200439453125,0.7365617156028748,-0.005765187612269074,0.048220515,0.0003
287.07021446,307200,995.16,150,21372,14,0.9782697167247534,1.372951786313206,0.2,1490,-0.8497719313949347,0.197802734375,0.3664221167564392,-0.008007507395814174,0.034295943,0.0003
290.83112413999993,309248,995.16,151,21480,14,0.9781236667186022,2.015362735837698,0.2,1500,-0.5585171734914184,0.17724609375,0.5589835047721863,-0.0009164011586108245,0.07478582,0.0003
294.39593709,311296,995.16,152,21590,14,0.9720699712634087,1.839244810026139,0.2,1510,-0.41152228936553004,0.137451171875,0.3859644830226898,0.00861659880465595,0.018463906,0.0003
296.87005472000004,313344,995.16,153,21700,14,0.9669234603643417,2.565253479965031,0.2,1520,-0.5984013630077243,0.185107421875,0.14169645309448242,-0.01708166557800723,0.17769499,0.0003
299.22413918000007,315392,995.16,154,21809,14,0.9644818902015686,1.0588543754070998,0.2,1530,-0.6758015170693398,0.275244140625,0.22496695816516876,-0.011050046666059642,0.050134443,0.0003
299.82134715,317440,995.16,155,21924,14,0.892984576523304,2.2028080582618714,0.2,1540,-0.8216657126322389,0.21484375,0.23838773369789124,-0.016225817972008373,0.06016536,0.0003
299.096016,319488,995.16,156,22039,14,0.937130756676197,1.0796781287994235,0.2,1550,-0.9280333405360579,0.34091796875,0.17122921347618103,-0.04166257213510107,0.14164767,0.0003
295.29982820000004,321536,995.16,157,22170,14,0.9439028389751911,0.7813885475043207,0.2,1560,-0.991633228212595,0.26318359375,0.20688150823116302,-0.015010951177828247,0.053609267,0.0003
293.56730714,323584,995.16,158,22283,14,0.8664779961109161,0.7853900774032809,0.2,1570,-0.965834055840969,0.2419921875,0.10189454257488251,0.00011245131463510916,0.025610272,0.0003
289.55677794,325632,997.62,159,22555,14,0.8512334078550339,0.6120845491532236,0.2,1580,-0.9849966999143362,0.1611328125,0.0728144496679306,-0.003698897968570236,0.013456643,0.0003
283.36680245,327680,997.62,160,22658,14,0.951535914093256,0.3714822243200615,0.2,1590,-1.0708899037912487,0.16650390625,0.07557691633701324,-0.005715958125074394,0.022077898,0.0003
274.47865149000006,329728,997.62,161,22767,14,0.9592844620347023,0.3863181570544839,0.2,1600,-0.9732614064589142,0.194873046875,0.11173372715711594,-0.0072395794719341214,0.018929228,0.0003
266.17129375,331776,997.62,162,22884,14,0.9671033211052418,0.41929340731585396,0.2,1610,-1.0325009619817138,0.15927734375,0.05177335441112518,-0.007152192549256142,0.022033922,0.0003
263.60473733000003,333824,997.62,163,22991,14,0.9517934061586857,0.47862356149125845,0.2,1620,-1.01098708268255,0.165185546875,0.17597445845603943,-0.013826479300769278,0.021053825,0.0003
257.25272449000005,335872,998.64,164,23095,14,0.9807322602719069,0.3187699877889827,0.2,1630,-1.006499676592648,0.1466796875,0.09032455831766129,-0.012885478776297532,0.016101006,0.0003
252.08924786,337920,998.64,165,23200,14,0.9677823670208454,0.42815651576966046,0.2,1640,-1.0233306659385561,0.12861328125,0.08595164865255356,-0.007657244979054667,0.020112233,0.0003
247.38718819000002,339968,998.64,166,23299,14,0.9743738174438477,0.32015362281817944,0.2,1650,-1.0188165847212076,0.17890625,0.03137385472655296,-0.01817063381022308,0.02236912,0.0003
241.09607264000002,342016,998.64,167,23391,14,0.9857400329783559,0.29209598375018686,0.2,1660,-1.0253564320504664,0.120751953125,0.0402412973344326,-0.012500147432729137,0.02014024,0.0003
234.77192696000003,344064,998.64,168,23482,14,0.9731257725507021,0.304680502647534,0.2,1670,-0.9748973345384002,0.252978515625,-0.000357896089553833,-0.020528162599657663,0.026957758,0.0003
229.99756159999998,346112,998.64,169,23584,14,0.9641325026750565,0.3814927518367767,0.2,1680,-0.9589743800461292,0.264697265625,-0.0018680468201637268,-0.03291607865830883,0.062016025,0.0003
223.55692658999996,348160,998.64,170,23681,14,0.9785513672977686,0.29996457941597326,0.2,1690,-0.8443547662347555,0.333447265625,0.04820169508457184,-0.05631504510238301,0.027911292,0.0003
218.01807334,350208,998.64,171,23926,14,0.9850965235382318,0.21788516304804945,0.2,1700,-0.9421608578413725,0.1353515625,0.02642989158630371,-0.007725250713701825,0.015258441,0.0003
207.65530418999995,352256,998.64,172,24027,14,0.9892846699804068,0.1915026214439422,0.2,1710,-1.0952341806143522,0.230224609375,0.009807247668504715,-0.02311761372111505,0.021271683,0.0003
199.67725434,354304,998.64,173,24135,14,0.9913227073848248,0.1622588343336247,0.2,1720,-1.0273793367668986,0.216796875,-0.007876589894294739,-0.016807854681974276,0.028950281,0.0003
204.93619399,356352,998.64,174,24244,14,0.8701700270175934,0.9250572252320126,0.2,1730,-0.8408518301323056,0.152294921875,0.2278350591659546,-0.009800176466524136,0.018363431,0.0003
203.63845258,358400,998.64,175,24343,14,0.8356923609972,2.492327140830457,0.2,1740,-0.602917543053627,0.251513671875,0.2199757993221283,-0.01475853852898581,0.0442994,0.0003
205.39477049,360448,998.64,176,24433,14,0.8781795501708984,2.6433452886529265,0.2,1750,-0.5175594349391759,0.185302734375,0.2642722427845001,-0.0052608038080506955,0.02015462,0.0003
207.42549262000003,362496,998.64,177,24524,14,0.889873206615448,3.1778790509328245,0.2,1760,-0.6621028034947812,0.304345703125,0.18545599281787872,-0.010703580778499599,0.049550265,0.0003
211.31880126000004,364544,998.64,178,24615,14,0.8358484953641891,5.972947938740253,0.2,1770,-0.43699721125885843,0.218505859375,0.4458824694156647,-0.005620956294296775,0.035755858,0.0003
210.62120281,366592,998.64,179,24712,14,0.9051179736852646,4.828425051830709,0.2,1780,-0.5959715304896236,0.271826171875,0.8538014888763428,0.010401343279227149,0.028906928,0.0003
209.63004785,368640,998.64,180,24815,14,0.8936422169208527,5.485456868074834,0.2,1790,-0.5264518865384161,0.249853515625,1.059220790863037,0.007535496346099535,0.047196455,0.0003
205.73082078000004,370688,998.64,181,24914,14,0.9369104504585266,6.962176443077624,0.2,1800,-0.5321774969808757,0.202490234375,0.7719664573669434,-0.006541606338578277,0.025878979,0.0003
199.42757217000002,372736,998.64,182,25006,14,0.8964033201336861,9.76561996974051,0.2,1810,-0.5214678889140487,0.239697265625,1.3504842519760132,0.0034288916940568015,0.04943448,0.0003
202.66189500000004,374784,998.64,183,25116,14,0.91759192943573,1.5126317753456533,0.2,1820,-0.7358388742431998,0.2794921875,0.301880419254303,0.004150102427229285,0.030830208,0.0003
198.93136275,376832,999.51,184,25370,14,0.9199155867099762,3.626670281589031,0.2,1830,-0.5835376717150211,0.18134765625,0.5628299117088318,-0.0005528785230126231,0.07483,0.0003
197.90392762,378880,999.23,185,25472,14,0.9596060588955879,3.1896005598828197,0.2,1840,-0.6870984746143222,0.18984375,0.8367811441421509,-0.011122998250357341,0.029268177,0.0003
199.13248246,380928,999.23,186,25577,14,0.8576624244451523,8.301667645573616,0.2,1850,-0.5061611413024366,0.212060546875,0.9708226323127747,0.0015177832246990874,0.14352179,0.0003
204.80307453,382976,999.23,187,25690,14,0.8878843039274216,5.420089873485267,0.2,1860,-0.31448735217563806,0.153955078125,0.6711345911026001,-0.008318935144052375,0.026382599,0.0003
198.05100245000006,385024,999.23,188,25796,14,0.9145448803901672,5.5931979708373545,0.2,1870,-0.31676630759611724,0.1841796875,0.6186201572418213,0.002441022323910147,0.0706087,0.0003
188.10555047999998,387072,999.23,189,25880,14,0.8619548380374908,2.747278084605932,0.2,1880,-0.6490321327000856,0.24267578125,0.6556739211082458,0.005768886060104705,0.06081463,0.0003
185.63264296999998,389120,999.23,190,25969,14,0.7001726031303406,2.0006849439814687,0.2,1890,-0.723615057580173,0.22060546875,0.3324996531009674,0.00706294753763359,0.018645905,0.0003
184.78515092,391168,999.23,191,26055,15,0.9186980500817299,1.0495483994716779,0.2,1900,-0.880287361331284,0.324072265625,0.22600001096725464,0.023499756235833048,0.055079173,0.0003
169.69765442,393216,999.7,192,26141,15,0.49276024103164673,1.0413343850057573,0.2,1910,-0.798188897408545,0.293994140625,0.20079857110977173,-0.004263992243795656,0.1572029,0.0003
153.61487085000002,395264,999.72,193,26227,15,0.5139877498149872,0.7461772645125165,0.2,1920,-0.7921592056751251,0.17470703125,0.14048250019550323,-0.002487311359436717,0.02436468,0.0003
144.38645279000002,397312,999.72,194,26315,15,0.5848799049854279,0.5533781595062465,0.2,1930,-0.881935540214181,0.18525390625,0.044043369591236115,-0.0034700614487519488,0.020145103,0.0003
136.33979988000002,399360,999.72,195,26403,15,0.9233452528715134,0.36583948468905875,0.2,1940,-0.9325614748522639,0.213232421875,0.04976886883378029,-0.013511441142327385,0.025412384,0.0003
134.33944222000002,401408,999.72,196,26614,15,0.9368857443332672,0.539267270732671,0.2,1950,-0.9000528519973159,0.18740234375,0.09768369793891907,-0.009677233420370612,0.028212475,0.0003
123.68037639,403456,999.72,197,26699,15,0.9273139908909798,0.6165514111053199,0.2,1960,-0.7469235202297568,0.313720703125,0.04546530917286873,-0.01829950605460908,0.04001548,0.0003
120.87634439000003,405504,999.72,198,26784,15,0.9209128245711327,0.2900758518720977,0.2,1970,-1.0386795066297054,0.259814453125,-0.005776863545179367,-0.016116983175743373,0.029884787,0.0003
117.78720861000002,407552,999.72,199,26871,15,0.9413203671574593,0.25418406948447225,0.2,1980,-1.1434578461572529,0.24951171875,-0.011168230324983597,-0.018133577608386985,0.020175565,0.0003
111.89838123999999,409600,999.72,200,26958,15,0.9514985643327236,0.27580153071903624,0.2,1990,-1.0934161556884647,0.218359375,0.0018701627850532532,-0.02125124283193145,0.020924361,0.0003
111.73717288999998,411648,999.72,201,27045,15,0.9011966586112976,0.3865026282146573,0.2,2000,-1.0414258120581508,0.21669921875,0.017818685621023178,-0.016661674829083494,0.027194362,0.0003
113.48870403999999,413696,999.72,202,27129,15,0.9196711108088493,0.9584551297593862,0.2,2010,-0.8686267241835595,0.19111328125,0.0916236862540245,-0.018539609304571058,0.027492538,0.0003
115.30634827,415744,999.72,203,27214,15,0.8509359806776047,2.6324646987952294,0.2,2020,-0.6712172026745975,0.22568359375,0.3357522785663605,-0.012778530847572255,0.029996663,0.0003
121.50855618999996,417792,999.72,204,27296,15,0.8981566950678825,2.491516506113112,0.2,2030,-0.7034333254210651,0.263671875,0.3121838867664337,-0.011442721355706453,0.044488452,0.0003
129.54485585999998,419840,999.72,205,27381,15,0.9020112305879593,3.9288858037441967,0.2,2040,-0.49504292085766793,0.32919921875,0.7535742521286011,-0.01531254556030035,0.049860552,0.0003
145.80419786000002,421888,999.72,206,27465,15,0.918860524892807,4.2309804956428705,0.2,2050,-0.5052215801551938,0.2166015625,0.3965843915939331,-0.011238272409536875,0.04045664,0.0003
152.61789037,423936,999.72,207,27548,15,0.8819140121340752,7.898845132440329,0.2,2060,-0.26909223492257295,0.15283203125,0.9351034164428711,0.007308527296117973,0.037104607,0.0003
163.2676887,425984,999.72,208,27760,15,0.9384514577686787,4.4128242438659075,0.2,2070,-0.5229374332353472,0.24619140625,0.44670042395591736,0.001399379619397223,0.037793517,0.0003
172.77188338,428032,999.72,209,27845,15,0.9197137355804443,8.643403308838606,0.2,2080,-0.35801347009837625,0.208203125,1.7612980604171753,0.001634285265026847,0.052086912,0.0003
179.74164753000005,430080,999.72,210,27929,15,0.9037383124232292,10.193618139252067,0.2,2090,-0.306771104875952,0.2119140625,0.9345852136611938,0.014638580397877377,0.037962537,0.0003
191.96813608,432128,999.72,211,28013,15,0.8723326921463013,19.382962144166232,0.2,2100,-0.40044535892084243,0.265234375,4.6037068367004395,0.01083774810686009,0.06263979,0.0003
201.91050030999997,434176,999.72,212,28097,15,0.8702589571475983,15.169275774806739,0.2,2110,-0.2555008791387081,0.144677734375,2.318831443786621,0.0074335189769044515,0.0364087,0.0003
209.54501328999999,436224,996.77,213,28182,15,0.928537055850029,5.68785864636302,0.2,2120,-0.4633775661699474,0.1857421875,0.464778870344162,-0.0037258640659274533,0.025775312,0.0003
222.42977991,438272,996.77,214,28265,15,0.8590210527181625,11.880223959684372,0.2,2130,-0.2868466705083847,0.224365234375,1.8940811157226562,0.023305587952199856,0.21311867,0.0003
238.4277203,440320,996.77,215,28350,15,0.9613972008228302,4.047893911786377,0.2,2140,-0.4136191543191671,0.18193359375,1.0177264213562012,0.005544968691538088,0.050636943,0.0003
242.11662340000004,442368,996.77,216,28433,15,0.9302644282579422,4.978857439383864,0.2,2150,-0.24856091174297035,0.172509765625,0.8059209585189819,0.007571519946213812,0.05443549,0.0003
250.39196461999995,444416,996.77,217,28518,15,0.9687498845160007,2.2382409387268125,0.2,2160,-0.38269298588857054,0.2078125,0.45970359444618225,-0.0020965948308003133,0.04224955,0.0003
264.97676299999995,446464,996.77,218,28603,15,0.9781027380377054,2.214948187582195,0.2,2170,-0.4563681620173156,0.177685546875,0.9537855386734009,0.00014048707816982642,0.025583114,0.0003
273.38714941,448512,996.77,219,28688,15,0.9684479087591171,3.834692658670247,0.2,2180,-0.28028018749319017,0.135400390625,0.9269527792930603,-0.0007947916456032544,0.029482748,0.0003
279.58492722999995,450560,996.77,220,28902,15,0.9194743856787682,5.921751844137907,0.2,2190,-0.30022228569723663,0.196337890625,0.8628676533699036,0.005371052501141093,0.04259041,0.0003
295.8908493899999,452608,996.77,221,28986,15,0.9228159114718437,8.329384193196892,0.2,2200,-0.4885577875189483,0.190087890625,2.2400574684143066,-0.006792055373080075,0.026689786,0.0003
305.46495668,454656,996.77,222,29071,15,0.9402721785008907,4.510955679230392,0.2,2210,-0.24197912770323454,0.167236328125,0.7505283355712891,0.006481679787975736,0.027914904,0.0003
312.56423228,456704,996.77,223,29155,15,0.9645144194364548,4.100248898565769,0.2,2220,-0.2780807551462203,0.150146484375,0.9542033672332764,0.006034990205080248,0.05364814,0.0003
323.60559515999995,458752,996.77,224,29239,15,0.9670791961252689,3.1516133775934576,0.2,2230,-0.3363172517158091,0.187109375,0.5098140835762024,0.013201912745716981,0.0426187,0.0003
329.32799557,460800,996.77,225,29324,15,0.9778436068445444,4.863286611810326,0.2,2240,-0.26892263544723394,0.1474609375,0.5580897927284241,0.0010932084420346654,0.03261985,0.0003
327.98500008999997,462848,996.77,226,29410,15,0.9698304459452629,5.050412836484611,0.2,2250,-0.30435949973762033,0.188427734375,0.65149986743927,0.011109379336994607,0.06374933,0.0003
337.13755761,464896,996.77,227,29495,15,0.9452382400631905,5.1148469196632504,0.2,2260,-0.21808298053219916,0.153125,0.9451718926429749,-0.002033193265378941,0.08677761,0.0003
339.23790642,466944,996.77,228,29581,15,0.9416808374226093,6.169592446833849,0.2,2270,-0.27777639478445054,0.16044921875,0.640205979347229,-0.006300266722973902,0.045713104,0.0003
345.7438622,468992,996.77,229,29666,15,0.9212167263031006,6.355629742890597,0.2,2280,-0.3778491098899394,0.19384765625,1.1042174100875854,-0.005432226185803302,0.03198558,0.0003
352.83203885,471040,996.77,230,29751,15,0.9547819644212723,4.7003768911585215,0.2,2290,-0.2977521830238402,0.185400390625,0.5481098294258118,0.002291452483041212,0.044495977,0.0003
361.8106712299999,473088,996.77,231,29836,15,0.906138464808464,16.511455751210452,0.2,2300,-0.3014304663985968,0.194140625,2.098757028579712,-0.0015054879258968867,0.083881095,0.0003
363.0965383700001,475136,996.77,232,30048,15,0.9353819563984871,9.268862530961632,0.2,2310,-0.2962664296384901,0.223095703125,0.6927441954612732,0.011721886399027426,0.09007791,0.0003
364.24599638,477184,996.77,233,30133,15,0.8860860615968704,6.692436880618334,0.2,2320,-0.3247865921352059,0.229150390625,0.8605664968490601,-0.005209158633078914,0.2125808,0.0003
355.8615745200001,479232,997.05,234,30218,15,0.7924842089414597,3.2302267281338573,0.2,2330,-0.7417159281671047,0.26162109375,0.43029138445854187,0.0032638332049828023,0.02528322,0.0003
344.45420047,481280,997.05,235,30304,15,0.7259580194950104,2.4448020223062485,0.2,2340,-0.7587317045778036,0.512158203125,0.27970191836357117,-0.03954517803213094,0.16245788,0.0003
329.12013000999997,483328,997.05,236,30389,15,0.8986683413386345,2.2822297176346185,0.2,2350,-0.7978463999927043,0.304736328125,0.3440852463245392,0.0013148442230885848,0.17504984,0.0003
330.6662370599999,485376,997.05,237,30473,15,0.8927533030509949,2.0478073971346022,0.2,2360,-0.8031288374215364,0.251416015625,0.25778836011886597,-0.0010830820392584428,0.04723201,0.0003
331.9360378899999,487424,997.05,238,30558,15,0.8029493987560272,3.0104766982141884,0.2,2370,-0.7733959456905722,0.21015625,0.15447577834129333,-0.009735516730870586,0.036441382,0.0003
331.69321408,489472,997.05,239,30642,15,0.9567796364426613,0.9897513095289469,0.2,2380,-0.6126503951847553,0.192822265625,0.2793125808238983,-0.00602653670066502,0.03807766,0.0003
332.11192064000005,491520,997.05,240,30727,15,0.8936187997460365,0.9199520238908008,0.2,2390,-1.0123056644573807,0.175048828125,0.11793987452983856,-0.002432085733744316,0.016428221,0.0003
332.9323753700001,493568,997.05,241,30903,15,0.9675033651292324,0.6858890674309805,0.2,2400,-1.001826612278819,0.202392578125,0.08904214203357697,3.50072565197479e-05,0.022817513,0.0003
333.36277215000007,495616,997.05,242,31085,15,0.9557408206164837,0.5192235188791529,0.2,2410,-0.8146304463967681,0.1984375,0.1038241982460022,-0.009683703143673483,0.020104628,0.0003
334.68397775000005,497664,997.05,243,31264,15,0.9807239677757025,0.48271977400872856,0.2,2420,-1.017956119775772,0.1611328125,0.060514651238918304,-0.008544142536993603,0.022565193,0.0003
334.18348285,499712,997.05,244,31446,15,0.9581022821366787,0.5381818329449743,0.2,2430,-1.006314563192427,0.2326171875,0.15118391811847687,-0.009326861395675224,0.02603667,0.0003
334.06675221,501760,997.05,245,31903,15,0.9743446931242943,0.3776101876515895,0.2,2440,-1.0755461640655994,0.193896484375,0.043776530772447586,-0.018347531779727432,0.026740428,0.0003
334.64698264,503808,997.05,246,32088,15,0.9299547746777534,0.6214134110836312,0.2,2450,-1.0139134319499135,0.283251953125,0.08808218687772751,-0.026033739166450687,0.044577565,0.0003
337.62063055,505856,997.05,247,32274,15,0.9770493507385254,0.3483652987866662,0.2,2460,-1.0872594071552157,0.188671875,0.041650570929050446,-0.014593850873643533,0.01648049,0.0003
341.99623508999997,507904,997.05,248,32449,15,0.8414951860904694,1.8171919522807003,0.2,2470,-0.7519167074933648,0.201806640625,0.4310140013694763,-0.016476994466211183,0.025930904,0.0003
342.74444017,509952,997.05,249,32622,15,0.8524058759212494,1.500758998701349,0.2,2480,-0.7723090078681707,0.300146484375,0.1385176032781601,-0.016459966007096226,0.024478048,0.0003
346.04459607000007,512000,997.05,250,32799,15,0.9724655169993639,0.42083964503835886,0.2,2490,-0.9650857592001557,0.196728515625,0.1242799237370491,-0.013881779061921406,0.034046702,0.0003
346.2367869,514048,997.05,251,32977,15,0.9122038930654526,2.0605296197813003,0.2,2500,-0.648216285277158,0.19365234375,0.45025214552879333,-0.014057233945641201,0.023531536,0.0003
349.16999813000007,516096,997.05,252,33156,15,0.8411728888750076,2.0615926491096617,0.2,2510,-0.7066425021737814,0.201904296875,0.28859612345695496,-0.010436767048668116,0.019016873,0.0003
348.29101161,518144,997.05,253,33267,15,0.8313192129135132,4.64266830990091,0.2,2520,-0.5152832766063511,0.2240234375,0.30749762058258057,-0.004811762676399667,0.034979343,0.0003
347.31912859,520192,997.05,254,33395,15,0.8547265082597733,4.2841228156350555,0.2,2530,-0.5100717402994632,0.21962890625,0.3671801686286926,-0.013973152884864249,0.03269431,0.0003
338.00878883000007,522240,997.05,255,33510,15,0.9353375136852264,1.8524929931852967,0.2,2540,-0.6411830425262451,0.2248046875,0.28349873423576355,-0.017167196607624648,0.03200054,0.0003
339.75455611000007,524288,997.05,256,33689,15,0.9308464750647545,2.9292258537374436,0.2,2550,-0.5354944504797459,0.21767578125,0.4840168356895447,-0.014408370632736478,0.03184599,0.0003
331.30519031000006,526336,997.05,257,34120,15,0.9390634559094906,3.228553129546344,0.2,2560,-0.5423542023636401,0.263916015625,0.4681704640388489,0.003475705414894037,0.044368558,0.0003
323.27316757999995,528384,997.05,258,34251,15,0.9278495535254478,1.1520242437254637,0.2,2570,-0.6277520072646439,0.171826171875,0.40596455335617065,-0.0041627669634181075,0.030291613,0.0003
316.30743723,530432,997.05,259,34427,15,0.8866547048091888,1.060810349881649,0.2,2580,-0.8357822060585022,0.2322265625,0.13251149654388428,-0.005153627601976041,0.030862411,0.0003
311.25792012,532480,997.05,260,34603,15,0.9200533479452133,1.7050719435792416,0.2,2590,-0.640492286812514,0.211376953125,0.42244839668273926,-0.010792519348615314,0.03993171,0.0003
308.91563131,534528,1000.0,261,34783,15,0.9457716010510921,1.5679493249393999,0.2,2600,-0.5575340623036027,0.2123046875,0.1681261509656906,-0.007248757484194357,0.02641699,0.0003
303.14088352,536576,1000.0,262,34955,15,0.9667630344629288,0.7631705827545374,0.2,2610,-0.7434057004749774,0.16943359375,0.2329980731010437,-0.00424171921913512,0.025391685,0.0003
296.8797694,538624,1000.0,263,35129,15,0.9544893316924572,2.6393807689659297,0.2,2620,-0.5178421297110617,0.14443359375,0.3747517466545105,-0.007262761180754751,0.022469902,0.0003
285.99106085,540672,1000.0,264,35306,15,0.9457639940083027,2.3508654346689584,0.2,2630,-0.7627035370096564,0.191015625,0.23780348896980286,-0.004132703514187597,0.059659325,0.0003
288.24253026,542720,1000.0,265,35482,15,0.9606649987399578,1.7419382288120686,0.2,2640,-0.6157603378407657,0.19580078125,0.3081575334072113,0.000991034964681603,0.025118895,0.0003
285.54468382,544768,1000.0,266,35659,15,0.9610360488295555,2.0502032520249487,0.2,2650,-0.4969386366195977,0.16494140625,0.32284867763519287,-0.006008108730748063,0.026351249,0.0003
275.99566935,546816,1000.0,267,35829,15,0.9345656856894493,4.082908715121448,0.2,2660,-0.5572931407019496,0.200390625,0.6276559233665466,0.00377185365796322,0.035326168,0.0003
277.86319368,548864,1000.0,268,36000,15,0.9627363868057728,1.82375277467072,0.2,2670,-0.507822526525706,0.2142578125,0.22281503677368164,-0.014033350282988976,0.04991584,0.0003
274.62397372,550912,1000.0,269,36451,15,0.9142080619931221,4.144687574356794,0.2,2680,-0.348208262771368,0.197802734375,0.4572651982307434,-0.0060093436113675125,0.061957043,0.0003
261.52012770999994,552960,1000.0,270,36623,15,0.7509535700082779,4.848724120575935,0.2,2690,-0.580512526538223,0.261328125,0.28046488761901855,-0.0027073450124589725,0.04108726,0.0003
247.16243386999997,555008,1000.0,271,36803,15,0.8283810168504715,2.4162364424206317,0.2,2700,-0.6805479896254838,0.2453125,0.3266237676143646,0.006488856911892072,0.034817025,0.0003
236.55748716999997,557056,1000.0,272,36979,15,0.7490445971488953,1.3072974619921296,0.2,2710,-1.0161086501553656,0.2767578125,0.5810207724571228,-0.004216057383746375,0.034215555,0.0003
227.54606320000002,559104,1000.0,273,37161,15,0.8071335256099701,0.9267410806845874,0.2,2720,-0.9823897747322917,0.244921875,0.20620428025722504,0.00012742291728500276,0.015960468,0.0003
217.27863052000004,561152,1000.0,274,37340,15,0.8728644400835037,2.7205965229310096,0.2,2730,-0.7338391350582242,0.185498046875,0.3484843373298645,-0.00045312030269997197,0.032942593,0.0003
206.40947576000002,563200,1000.0,275,37440,15,0.7597836852073669,0.6928905413020402,0.2,2740,-0.9881266137585044,0.26904296875,0.20613327622413635,-0.02299579225218622,0.044067163,0.0003
193.33274926,565248,1000.0,276,37521,15,0.8800797760486603,0.5892112024361268,0.2,2750,-0.9660038078203798,0.21162109375,0.12134215980768204,-0.0008136238844599575,0.018375456,0.0003
191.77344263000003,567296,1000.0,277,37604,15,0.9551042579114437,0.9843696251045913,0.2,2760,-0.4597944469656795,0.340673828125,0.23387718200683594,-0.011637916656036395,0.045661367,0.0003
190.46183724,569344,1000.0,278,37686,15,0.9057843536138535,3.0105382249690593,0.2,2770,-0.2720148940104991,0.150146484375,0.5480331182479858,-0.0020206655404763295,0.024034351,0.0003
185.49034530000006,571392,1000.0,279,37771,15,0.9541940689086914,1.961967110540718,0.2,2780,-0.3542812015861273,0.16552734375,0.34864434599876404,-0.008913325655157678,0.03409899,0.0003
181.94218259999997,573440,1000.0,280,37856,15,0.888202577829361,4.799999014288187,0.2,2790,-0.3245012849569321,0.17578125,0.26440197229385376,0.00014659595035482198,0.028420832,0.0003
185.95338877000003,575488,1000.0,281,38066,15,0.9494767263531685,2.3155076087452473,0.2,2800,-0.36405969681218264,0.162841796875,0.21064671874046326,-0.008403198327869177,0.02200694,0.0003
199.39422394000002,577536,1000.0,282,38152,15,0.9549486562609673,2.6150303149595855,0.2,2810,-0.2553145440761,0.155615234375,0.4207970201969147,0.0012091618540580385,0.04222256,0.0003
207.18706351,579584,1000.0,283,38236,15,0.9729175642132759,2.718983813561499,0.2,2820,-0.2677130073774606,0.149267578125,0.2969931662082672,0.0026364676959929056,0.024627514,0.0003
214.14202949999995,581632,1000.0,284,38320,15,0.949042335152626,3.286146559379995,0.2,2830,-0.3237531893886626,0.232177734375,0.5506148338317871,-0.018468978378223255,0.12828487,0.0003
218.73172175,583680,1000.0,285,38403,15,0.9510546624660492,2.549248740263283,0.2,2840,-0.2893596962094307,0.15380859375,0.5452426075935364,0.0059109888839884665,0.05264531,0.0003
230.54659326,585728,1000.0,286,38487,15,0.9665860235691071,2.1643641342408957,0.2,2850,-0.3154938359279186,0.1806640625,0.3290451169013977,-0.011042485499638132,0.069986224,0.0003
236.48814469000004,587776,1000.0,287,38572,15,0.9695651903748512,2.538659237883985,0.2,2860,-0.2228475405834615,0.12421875,0.4252986013889313,-0.004658446625398938,0.04633393,0.0003
248.11767143,589824,1000.0,288,38657,15,0.9809846691787243,1.4241810649633408,0.2,2870,-0.49558684853836893,0.187744140625,0.4039772152900696,-0.006929670077806804,0.06767005,0.0003
259.96514389,591872,1000.0,289,38741,15,0.9588517397642136,3.7984947357326746,0.2,2880,-0.24408975713886322,0.154736328125,0.41766035556793213,-0.0015373058064142241,0.04345258,0.0003
273.56224563,593920,1000.0,290,38826,15,0.969317464157939,2.7997925121337177,0.2,2890,-0.2277949848677963,0.13642578125,0.6338506937026978,-0.00467208172485698,0.027418,0.0003
285.67043933,595968,1000.0,291,38910,15,0.979169450700283,2.258137982338667,0.2,2900,-0.2273639237973839,0.13779296875,0.5173721313476562,0.0012340819899691268,0.046759784,0.0003
297.29757593,598016,1000.0,292,38995,15,0.9864924913272262,1.9401032673195004,0.2,2910,-0.3059599230997264,0.1755859375,0.4408511519432068,-0.004346138844266534,0.048988536,0.0003
308.92185628000004,600064,1000.0,293,39209,15,0.9855275209993124,2.3078904904425146,0.2,2920,-0.24205001061782241,0.14619140625,0.6326571106910706,0.005867963643686381,0.094628155,0.0003
318.44495463,602112,1000.0,294,39297,15,0.9396115653216839,5.126345720142126,0.2,2930,-0.2865660837851465,0.1896484375,0.5594738125801086,-0.003189237321203109,0.065521225,0.0003
330.17959816,604160,1000.0,295,39382,15,0.9782861545681953,2.8307118183001876,0.2,2940,-0.2680846453178674,0.162451171875,0.5930567979812622,-0.0026823194610187786,0.03680919,0.0003
337.17502081000003,606208,1000.0,296,39468,15,0.9666681550443172,3.221267718449235,0.2,2950,-0.2488864610204473,0.1556640625,0.3973352611064911,-0.002723863812570926,0.05284597,0.0003
347.08157535,608256,1000.0,297,39554,15,0.971576776355505,4.5986881628632545,0.2,2960,-0.26930478322319684,0.16875,1.468675136566162,-0.0014411816628125962,0.05819422,0.0003
358.1151207099999,610304,1000.0,298,39641,15,0.9662504717707634,3.6884319759905337,0.2,2970,-0.22502205530181527,0.153662109375,0.8121327757835388,0.000745256800291827,0.058716327,0.0003
