rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/learning_rate,train/entropy_loss,train/n_updates,train/value_loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/loss,train/explained_variance
988.01,628.747571,296,17235,606208,35,0.0003,-0.3211085942108184,2950,7.076775680109859,0.2,0.1986328125,0.009312886498810258,0.04197076,1.5869759321212769,0.9427613988518715
988.01,632.38011384,297,17286,608256,35,0.0003,-0.34310947367921474,2960,6.063761027902364,0.2,0.177783203125,0.0064098740185727365,0.039542843,0.9094024300575256,0.9400175772607327
988.01,630.0207549099999,298,17338,610304,35,0.0003,-0.32133572809398175,2970,7.828072664514184,0.2,0.189306640625,0.011206601848243736,0.0855837,1.8815498352050781,0.9465359300374985
988.01,639.3227410899999,299,17390,612352,35,0.0003,-0.3768444693181664,2980,6.728116273321211,0.2,0.22431640625,-0.0006792591157136485,0.07904727,1.1508055925369263,0.9441603310406208
989.69,636.4637197899999,300,17440,614400,35,0.0003,-0.369017323711887,2990,6.868644822761416,0.2,0.16513671875,0.004091649467591196,0.03670699,1.0033626556396484,0.9438858069479465
989.69,632.5522239100001,301,17492,616448,35,0.0003,-0.3534102381207049,3000,12.494820008426904,0.2,0.22734375,0.015957971793250182,0.09158783,2.228057861328125,0.9055792987346649
989.69,632.7768170900001,302,17543,618496,35,0.0003,-0.3425619649235159,3010,13.70797109864652,0.2,0.208056640625,0.007290360814658925,0.047734812,2.1074798107147217,0.908389113843441
989.69,632.90767724,303,17594,620544,35,0.0003,-0.33404594073072075,3020,6.045603772625327,0.2,0.210400390625,0.019202826819673648,0.06089649,0.5617726445198059,0.9588328897953033
994.07,640.2417609,304,17646,622592,35,0.0003,-0.4250440808944404,3030,10.068793969601392,0.2,0.20703125,0.016436566557968036,0.06253736,1.1658778190612793,0.9457736499607563
994.07,639.53725479,305,17697,624640,35,0.0003,-0.3308003465645015,3040,8.976575944572687,0.2,0.18876953125,-0.000457290902704699,0.04155623,1.6363749504089355,0.914981484413147
994.07,646.12782868,306,17826,626688,35,0.0003,-0.35119159016758206,3050,10.318098866567016,0.2,0.196337890625,0.005510402367508505,0.041544303,1.7620320320129395,0.9425511956214905
994.07,643.8863639299999,307,17881,628736,35,0.0003,-0.42967907851561904,3060,8.4253825455904,0.2,0.227783203125,0.010264678525709314,0.047080874,1.846888542175293,0.9565441943705082
994.07,639.00225231,308,17934,630784,35,0.0003,-0.4173672552220523,3070,5.950450968369841,0.2,0.219775390625,0.013096420696820132,0.07971193,0.7743512988090515,0.9616148769855499
994.07,633.1821039800001,309,17986,632832,35,0.0003,-0.25396994021721186,3080,12.278305191919207,0.2,0.18486328125,0.01667071368356119,0.06864761,1.6037373542785645,0.8564381450414658
994.07,627.8883346700001,310,18040,634880,35,0.0003,-0.5338691963814199,3090,7.278963244520128,0.2,0.285986328125,-0.004846768549759873,0.05284264,0.6532405018806458,0.8176985681056976
994.07,631.99742212,311,18099,636928,35,0.0003,-0.33081088387407365,3100,8.60916739627719,0.2,0.182861328125,0.005820835825579707,0.069858424,1.2967578172683716,0.9139120429754257
994.07,636.47469524,312,18155,638976,35,0.0003,-0.3927371483296156,3110,10.579926363751293,0.2,0.199658203125,0.0004782478834385984,0.051699627,1.021340250968933,0.9289464429020882
994.07,636.6696970900001,313,18206,641024,35,0.0003,-0.3445842654444277,3120,11.922235597297549,0.2,0.178564453125,0.009917342609696789,0.033902116,1.708625316619873,0.9004349857568741
994.07,639.2953752500001,314,18258,643072,35,0.0003,-0.3756395653821528,3130,9.336788566410542,0.2,0.20810546875,-0.0016931701655266806,0.044010524,0.6241708993911743,0.9396641068160534
994.07,647.1591009099999,315,18310,645120,35,0.0003,-0.3489150896668434,3140,8.287306331470608,0.2,0.17685546875,0.006005059809831436,0.032705326,2.9046621322631836,0.9543773978948593
994.07,650.75086582,316,18368,647168,35,0.0003,-0.3164303747471422,3150,11.203099390119315,0.2,0.181982421875,0.007299313851399347,0.045358542,1.6586248874664307,0.9420371279120445
994.07,663.92625606,317,18427,649216,35,0.0003,-0.39117849455215037,3160,9.627330281585454,0.2,0.2283203125,-0.004455162203521467,0.12978347,0.9304943084716797,0.9395789094269276
994.07,669.63260327,318,18576,651264,35,0.0003,-0.4198498773388565,3170,9.502257611602545,0.2,0.254541015625,0.013146415367373265,0.13522018,1.2961146831512451,0.9595099501311779
990.12,667.6554119399999,319,18627,653312,35,0.0003,-0.3611653567291796,3180,15.748022612184286,0.2,0.23916015625,0.0032162705683731474,0.0802726,0.9243342280387878,0.9009446948766708
992.89,672.93636988,320,18680,655360,35,0.0003,-0.3837197440676391,3190,10.109770118445159,0.2,0.255419921875,0.010062228979950304,0.30023658,1.04691481590271,0.9097128212451935
996.05,671.4263835800002,321,18732,657408,35,0.0003,-0.3860927707515657,3200,5.5188564851880075,0.2,0.184716796875,0.005381219451373908,0.03743182,0.8500849604606628,0.9767407178878784
996.05,674.7612829400001,322,18783,659456,35,0.0003,-0.39247494507580993,3210,12.843883259966969,0.2,0.22734375,0.017564908741042017,0.043309316,2.3801071643829346,0.9403328932821751
996.05,684.5019792400001,323,18835,661504,35,0.0003,-0.43933714320883155,3220,9.877710185945034,0.2,0.2337890625,0.010223009434412234,0.055662893,3.650183916091919,0.946013730019331
996.05,685.83944808,324,18886,663552,35,0.0003,-0.3735197078436613,3230,8.825481689348816,0.2,0.217138671875,0.01312874467985239,0.04279364,1.1139072179794312,0.9600081332027912
996.05,691.80692673,325,18935,665600,35,0.0003,-0.3216220946982503,3240,5.235506680980325,0.2,0.16591796875,-0.011971771280514076,0.057319015,0.5565269589424133,0.9826467577368021
996.05,702.6388765,326,18987,667648,35,0.0003,-0.6387576901353895,3250,5.333605067245662,0.2,0.276513671875,0.0016508524000528268,0.08346503,1.3930944204330444,0.9792726505547762
996.05,704.41248538,327,19038,669696,35,0.0003,-0.4581570948474109,3260,7.519615791738033,0.2,0.198046875,-0.0007771469448925927,0.034302406,0.7099945545196533,0.9694888684898615
996.05,707.87650759,328,19090,671744,35,0.0003,-0.6078877881169319,3270,3.5511528125964107,0.2,0.261376953125,-0.008314265171065927,0.06812203,0.5110546946525574,0.9845142485573888
996.05,706.56043901,329,19141,673792,35,0.0003,-0.5910831836983561,3280,3.8865144298411907,0.2,0.234765625,0.008079875929252012,0.037533373,0.6174520254135132,0.9843017254024744
996.05,704.14123838,330,19264,675840,35,0.0003,-0.3141406635288149,3290,6.411767800524831,0.2,0.147802734375,-0.0026988114390405827,0.033400647,0.9422094225883484,0.9515418671071529
996.05,711.1713460199999,331,19314,677888,35,0.0003,-0.5721687534824014,3300,3.540855896100402,0.2,0.223486328125,0.0032654839451424778,0.043048162,0.6823914051055908,0.986596617847681
996.05,712.46745069,332,19365,679936,35,0.0003,-0.3427452589850873,3310,5.672947309538722,0.2,0.144921875,-0.0058641681302106004,0.019114982,0.6875993013381958,0.9751551486551762
996.05,707.1650739199998,333,19415,681984,35,0.0003,-0.3826182385906577,3320,7.803554125875235,0.2,0.1794921875,0.009408738887577784,0.030417258,2.8397605419158936,0.9512673988938332
996.05,696.24643663,334,19464,684032,35,0.0003,-0.352006114134565,3330,3.2450826589018105,0.2,0.185791015625,-0.01913222206349019,0.22715202,0.221576526761055,0.988772364333272
996.05,687.5440248699998,335,19514,686080,35,0.0003,-0.600052788387984,3340,5.828155390266329,0.2,0.231689453125,-0.0027929680509259924,0.042035542,0.3081930875778198,0.9694533329457045
996.05,688.74588256,336,19567,688128,35,0.0003,-0.5501918258145452,3350,9.024572793580592,0.2,0.254638671875,-0.013441438537847716,0.13013475,1.1393845081329346,0.965903140604496
996.05,693.2217143700001,337,19618,690176,35,0.0003,-0.3871228544972837,3360,7.881946880742907,0.2,0.183154296875,0.0006709260582283605,0.035934556,0.922477126121521,0.787661001086235
996.05,695.1207773500001,338,19668,692224,35,0.0003,-0.3516976163722575,3370,5.626256357133388,0.2,0.176220703125,-0.006329656518937554,0.058799267,0.8085265159606934,0.850969061255455
996.05,695.8643029400002,339,19719,694272,35,0.0003,-0.42964033684693276,3380,5.158216299302876,0.2,0.235107421875,-0.0004476716523640789,0.04770621,1.024170160293579,0.9274370968341827
996.05,693.90995768,340,19770,696320,35,0.0003,-0.4715429149568081,3390,4.536065443046391,0.2,0.250439453125,-0.01844382470007986,0.09728502,0.8346015810966492,0.9477901943027973
996.05,700.3837340799998,341,19820,698368,35,0.0003,-0.40117628742009404,3400,5.912617027387023,0.2,0.17783203125,-0.0020085036856471563,0.028499804,1.5349138975143433,0.9547321572899818
996.05,701.11038072,342,19944,700416,35,0.0003,-0.40452619614079594,3410,3.629271166026592,0.2,0.18662109375,0.0015042611645185388,0.019925283,0.7050744891166687,0.9661017879843712
996.05,700.80899782,343,19994,702464,35,0.0003,-0.2853544669225812,3420,6.16265556961298,0.2,0.158740234375,0.0036584839966963046,0.050297398,1.1024309396743774,0.9520322680473328
996.05,700.4894502699998,344,20044,704512,35,0.0003,-0.3494150135666132,3430,7.475289652124047,0.2,0.163525390625,-0.00265776516898768,0.023791295,1.344905138015747,0.9119508340954781
996.05,693.6121191699999,345,20094,706560,35,0.0003,-0.45335314944386484,3440,3.6369646009989083,0.2,0.23369140625,-0.015179593606444542,0.08342485,0.6713408827781677,0.9734932165592909
996.05,694.2202072300001,346,20144,708608,35,0.0003,-0.35077681238763037,3450,4.882198478095233,0.2,0.175439453125,-0.0053273713943781335,0.03322691,0.8340128064155579,0.982809929177165
996.05,689.1465471400002,347,20194,710656,35,0.0003,-0.4504904415924102,3460,13.191104540973901,0.2,0.213037109375,-0.006791013198380824,0.044492837,0.9998360872268677,0.9476794824004173
996.05,676.5678130800001,348,20244,712704,35,0.0003,-0.6042476873844862,3470,2.4639126176945867,0.2,0.23544921875,-0.009255250891146715,0.06582082,0.26315760612487793,0.987391053698957
996.05,678.526181,349,20293,714752,35,0.0003,-0.5145046778954565,3480,4.4360818086192015,0.2,0.2154296875,-0.0058339223774964925,0.034999654,0.7283151745796204,0.9829820487648249
996.05,674.97013476,350,20343,716800,35,0.0003,-0.432615109346807,3490,2.6044699484482408,0.2,0.164013671875,-0.002671770787856076,0.04591191,1.095902919769287,0.9906347431242466
996.05,674.52525299,351,20392,718848,35,0.0003,-0.3634261858649552,3500,8.716512205079198,0.2,0.194873046875,-0.0017420186137314885,0.032655835,2.364459753036499,0.9202648773789406
996.05,671.1973187,352,20441,720896,35,0.0003,-0.6063663478940725,3510,4.885283941030503,0.2,0.2095703125,-0.0021113789509399792,0.06896815,0.8012542724609375,0.978514825925231
996.05,669.8285225000001,353,20495,722944,35,0.0003,-0.5523069586604834,3520,4.965520766377449,0.2,0.200439453125,-0.004838145877511124,0.046285197,0.32310575246810913,0.978848772123456
996.05,669.9367622200001,354,20545,724992,35,0.0003,-0.3154000983573496,3530,9.269680885598063,0.2,0.18798828125,0.005032146221492439,0.037456304,1.270282506942749,0.93364217877388
996.05,669.6656740799999,355,20670,727040,35,0.0003,-0.40543013988062737,3540,6.656122222170234,0.2,0.18125,-0.005801508126023691,0.0224144,1.1038873195648193,0.9652626514434814
996.05,677.4397034099999,356,20722,729088,35,0.0003,-0.44161801040172577,3550,9.800971866399049,0.2,0.19853515625,-0.006880888214800507,0.15842801,0.8567370772361755,0.9517778344452381
996.05,675.9075721199999,357,20774,731136,35,0.0003,-0.4285345318727195,3560,5.629465943574905,0.2,0.190771484375,0.004566992534091696,0.0310288,0.7526975870132446,0.9803568366914988
993.03,687.04823823,358,20825,733184,35,0.0003,-0.4367860785219818,3570,8.011194070056082,0.2,0.202783203125,0.0019127022511383983,0.063514784,1.0452913045883179,0.962741918861866
993.03,687.0155470600001,359,20876,735232,35,0.0003,-0.43549571502953766,3580,13.132631650194526,0.2,0.22431640625,0.011422229215531843,0.08861349,1.6001948118209839,0.9409280829131603
993.03,683.02099493,360,20927,737280,35,0.0003,-0.5228277103975415,3590,5.2927265236154195,0.2,0.206884765625,-0.00031998797348933297,0.061224427,0.9957545399665833,0.987903312779963
993.03,686.56343386,361,20978,739328,35,0.0003,-0.5184331348165869,3600,5.358171921037138,0.2,0.256982421875,-0.013429991446901112,0.055855356,0.4953089654445648,0.9660654589533806
993.03,690.40966047,362,21030,741376,35,0.0003,-0.40255878595635297,3610,5.792586777731776,0.2,0.19609375,-0.0036743370481417516,0.066131614,1.2898846864700317,0.9672171510756016
993.03,685.3178277300001,363,21080,743424,35,0.0003,-0.49621429918333887,3620,5.5713434286415575,0.2,0.191748046875,0.0055428113671951,0.05065266,0.6899219751358032,0.9797203186899424
993.03,685.2458408500001,364,21131,745472,35,0.0003,-0.5092012219130992,3630,6.761186469905079,0.2,0.286328125,0.014492351237277035,0.056058977,1.0347084999084473,0.9748185481876135
993.03,684.7762935900001,365,21182,747520,35,0.0003,-0.45857613207772374,3640,9.913333876430988,0.2,0.24677734375,-0.0010694662851165049,0.057595804,1.3160207271575928,0.9432518072426319
993.03,678.4014284900001,366,21236,749568,35,0.0003,-0.5287284978665412,3650,9.250866755470634,0.2,0.25244140625,0.004756979428202612,0.06624274,1.455367922782898,0.9325809851288795
996.98,682.07171225,367,21365,751616,35,0.0003,-0.7086381105706095,3660,4.2298415947705506,0.2,0.318212890625,-0.0033648143624304796,0.12416268,0.5469558238983154,0.9598989635705948
996.98,675.3242072200001,368,21417,753664,35,0.0003,-0.4157090412452817,3670,9.462897110357881,0.2,0.25458984375,-0.010591562429181068,0.18404254,1.0802967548370361,0.9067318141460419
996.98,672.0548403399998,369,21469,755712,35,0.0003,-0.6577248179353774,3680,4.146482808887958,0.2,0.28427734375,-0.0019295240665087477,0.06071631,0.4075685739517212,0.9552763104438782
996.98,668.26301151,370,21521,757760,35,0.0003,-0.4947371890768409,3690,6.782975797727704,0.2,0.24140625,0.0036251002413337117,0.03494192,1.0521740913391113,0.9451763071119785
996.98,669.1917271500001,371,21574,759808,35,0.0003,-0.593995860312134,3700,5.984526610001922,0.2,0.2390625,1.1646248458418995e-05,0.036552507,1.245914101600647,0.9376393146812916
996.98,665.5362684500001,372,21626,761856,35,0.0003,-0.31956144478172066,3710,10.2691325802356,0.2,0.15703125,0.0014522070312523283,0.02905551,1.9530525207519531,0.9103260338306427
996.98,672.95743814,373,21678,763904,35,0.0003,-0.4599491194821894,3720,6.426956295408308,0.2,0.220068359375,0.0070573065073404,0.04256744,1.1690765619277954,0.9485873021185398
996.98,677.55628267,374,21728,765952,35,0.0003,-0.4652858436107635,3730,7.2746035117656,0.2,0.21474609375,-0.012960799703432713,0.039921194,0.9863274097442627,0.8948712944984436
996.98,679.67565651,375,21780,768000,35,0.0003,-0.44324352825060487,3740,3.7159193260595202,0.2,0.252685546875,0.014694199143559673,0.03907874,0.7716454267501831,0.9568553045392036
996.98,686.73259504,376,21835,770048,35,0.0003,-0.39317976739257576,3750,4.372663959860802,0.2,0.203662109375,0.005030337444623001,0.0349493,1.5563478469848633,0.9658591710031033
996.98,687.6332829600001,377,21885,772096,35,0.0003,-0.4882100089453161,3760,3.996438939496875,0.2,0.24267578125,-0.02065949750249274,0.115377516,0.4965951144695282,0.9687237218022346
996.98,686.6091448599999,378,21936,774144,35,0.0003,-0.6678521299734712,3770,3.73067035805434,0.2,0.3287109375,0.025331393779197242,0.056573756,0.48978203535079956,0.958383783698082
996.98,690.7085349299999,379,22061,776192,35,0.0003,-0.3870036110281944,3780,5.185107395797968,0.2,0.211376953125,-0.007699510741804261,0.29253334,0.5519660711288452,0.9560338221490383
996.98,687.8076697099999,380,22113,778240,35,0.0003,-0.48749781409278514,3790,5.43476411178708,0.2,0.23828125,-0.0007979438742040657,0.055858374,0.6649675369262695,0.951032068580389
996.98,687.94022635,381,22163,780288,35,0.0003,-0.42724779089912773,3800,6.006654802337289,0.2,0.233837890625,0.004028214338177349,0.071602456,0.5507971048355103,0.9392682984471321
996.98,697.7714902900002,382,22213,782336,35,0.0003,-0.4510118831880391,3810,6.074952889420092,0.2,0.218994140625,-0.007393617722846102,0.046012253,0.5128706693649292,0.9574635103344917
996.98,708.0995784000002,383,22264,784384,35,0.0003,-0.4344308335334063,3820,5.832483354210853,0.2,0.218603515625,-0.00013111096632201225,0.06493735,0.9957476258277893,0.9460532777011395
996.98,714.7843408100001,384,22314,786432,35,0.0003,-0.5091646999120713,3830,4.830157068371773,0.2,0.283447265625,-0.003506936573830899,0.07381953,1.1513632535934448,0.9543752893805504
996.98,711.19087919,385,22365,788480,35,0.0003,-0.440653455350548,3840,6.587242274917662,0.2,0.224755859375,-0.0010231060194200836,0.06414132,1.5673224925994873,0.9524369090795517
996.98,701.59039929,386,22417,790528,35,0.0003,-0.6495631688274444,3850,4.1866554038599135,0.2,0.2611328125,-0.004789268838067073,0.083756804,0.6452152729034424,0.9762391988188028
996.98,701.9965719200003,387,22467,792576,35,0.0003,-0.5968676085583866,3860,4.253475301712752,0.2,0.22529296875,-0.0071513600327307355,0.05684181,0.7442930340766907,0.9767607618123293
996.98,704.1605424100002,388,22517,794624,35,0.0003,-0.35573202604427934,3870,4.888125770352781,0.2,0.164404296875,-0.011446082820475567,0.044415005,0.8392245173454285,0.9524281956255436
996.98,700.89098616,389,22568,796672,35,0.0003,-0.41010739491321146,3880,7.071399698033929,0.2,0.193603515625,0.004862437837437028,0.038198527,1.863035798072815,0.9580816738307476
996.98,695.5653231900001,390,22621,798720,35,0.0003,-0.5187053297646343,3890,6.689586007967591,0.2,0.261669921875,-0.00013200230023358017,0.065661356,1.1480603218078613,0.945382934063673
996.98,691.6524977700001,391,22761,800768,35,0.0003,-0.5571902139112354,3900,6.095622834376991,0.2,0.252587890625,-0.0030112282242043876,0.058356375,0.3666706383228302,0.9576623328030109
996.98,690.7534074099999,392,22819,802816,35,0.0003,-0.5742599090561271,3910,8.333358090743422,0.2,0.28828125,-0.017189265134220477,0.08727581,0.7350742220878601,0.9232098907232285
996.98,696.0162761199998,393,22872,804864,35,0.0003,-0.43377520041540263,3920,8.37268985658884,0.2,0.224169921875,-0.002083473122911528,0.09129041,0.5503689050674438,0.9139528051018715
996.98,692.1620042499999,394,22924,806912,35,0.0003,-0.5297839623875916,3930,7.149774861522019,0.2,0.250439453125,-0.011130157366278582,0.08023219,0.8018002510070801,0.9215002134442329
996.98,691.41011859,395,22973,808960,35,0.0003,-0.5221171193756163,3940,9.117697150073946,0.2,0.317529296875,0.0003624734687036835,0.10240831,0.9177791476249695,0.8830062225461006
996.98,698.2422085100001,396,23024,811008,35,0.0003,-0.5457607080228627,3950,8.70799605678767,0.2,0.26884765625,0.002762596383399796,0.054872073,0.6528792977333069,0.9276370257139206
996.98,702.42543793,397,23076,813056,35,0.0003,-0.5339576746337116,3960,5.5687980188056825,0.2,0.253369140625,-0.006487895424652379,0.05161272,0.5103766918182373,0.9529239758849144
996.98,706.02217933,398,23128,815104,35,0.0003,-0.43969286903738974,3970,5.972457093372941,0.2,0.23447265625,-0.006081979665032123,0.060849242,0.47550997138023376,0.9490277953445911
996.98,699.88198394,399,23180,817152,35,0.0003,-0.5126461441628635,3980,4.6754567947238685,0.2,0.25634765625,0.0012999613711144776,0.06907357,0.5859741568565369,0.9582577496767044
996.98,700.9932985600001,400,23230,819200,35,0.0003,-0.52056305995211,3990,3.813739602640271,0.2,0.221044921875,-0.009789843199541792,0.029565647,0.7470742464065552,0.9604320377111435
996.98,702.0420759400002,401,23281,821248,35,0.0003,-0.5316183600574732,4000,5.284531453996896,0.2,0.261474609375,-0.0017928610570379533,0.06790482,0.7265207767486572,0.9568429253995419
996.98,698.7309480199998,402,23333,823296,35,0.0003,-0.4964272945187986,4010,7.415537407808006,0.2,0.284375,-0.010318631296104285,0.073522225,0.5064277052879333,0.914783850312233
996.98,696.9004112299999,403,23464,825344,35,0.0003,-0.45623370138928293,4020,6.526018226891756,0.2,0.220361328125,-0.008666346114478075,0.04892307,1.5476661920547485,0.947761956602335
996.98,694.6017898599998,404,23515,827392,35,0.0003,-0.4602804431691766,4030,6.376305931434035,0.2,0.232373046875,-0.0018759467187919655,0.034830645,0.6435341238975525,0.9583324007689953
996.98,693.9467103,405,23569,829440,35,0.0003,-0.3858839401509613,4040,8.049240275658667,0.2,0.215283203125,0.00236798772966722,0.047914535,0.9422125816345215,0.9285804405808449
996.98,697.2732643200001,406,23620,831488,35,0.0003,-0.3965699816122651,4050,7.522047094255686,0.2,0.2068359375,-0.015522685919131618,0.074531,1.0555460453033447,0.9395003616809845
1000.0,693.67499017,407,23672,833536,35,0.0003,-0.38033703160472215,4060,6.835157805494964,0.2,0.217822265625,0.011201707979489583,0.0634755,1.319210410118103,0.9424303397536278
1000.0,691.48438777,408,23723,835584,35,0.0003,-0.39733436703681946,4070,9.517216475307942,0.2,0.233447265625,-0.01728383899171604,0.20915703,0.8620492815971375,0.9042924344539642
1000.0,693.37390574,409,23774,837632,35,0.0003,-0.43206536676734686,4080,4.055019055120647,0.2,0.23515625,0.013336705507390434,0.059070256,0.9415700435638428,0.9735951907932758
1000.0,694.53454456,410,23824,839680,35,0.0003,-0.4212617167271674,4090,6.648574119620025,0.2,0.22939453125,-0.0079401792238059,0.10503566,1.2099517583847046,0.969718461856246
1000.0,689.53298741,411,23877,841728,35,0.0003,-0.38042495902627704,4100,12.37712355516851,0.2,0.23330078125,0.011998709625186166,0.08619422,1.489344835281372,0.8907744660973549
1000.0,694.68251259,412,23929,843776,35,0.0003,-0.4210027642548084,4110,8.668181508406997,0.2,0.257177734375,0.0002543115566368215,0.087918624,1.4374487400054932,0.9120462015271187
1000.0,697.86411953,413,23981,845824,35,0.0003,-0.4614048051647842,4120,11.415172922983766,0.2,0.262646484375,-0.006798014564992627,0.08138962,2.596374034881592,0.9384317845106125
1000.0,699.6119159,414,24033,847872,35,0.0003,-0.4354516828432679,4130,6.373315227776766,0.2,0.229443359375,0.006550327512377408,0.064970754,0.7487276196479797,0.9644056111574173
1000.0,706.81065116,415,24083,849920,35,0.0003,-0.35442881188355385,4140,6.679824749752879,0.2,0.195263671875,0.0047188248456222935,0.04276813,0.5339946746826172,0.9632586054503918
1000.0,708.43865882,416,24209,851968,35,0.0003,-0.4295102907344699,4150,13.271922263130545,0.2,0.245361328125,0.0138846828325768,0.060245465,1.5149993896484375,0.9351061061024666
1000.0,715.42240152,417,24262,854016,35,0.0003,-0.44158198293298484,4160,8.549801251664757,0.2,0.206884765625,0.000577111954044085,0.04241667,0.6665377616882324,0.9637752026319504
1000.0,717.3103038499999,418,24317,856064,35,0.0003,-0.344070242298767,4170,14.533374051004648,0.2,0.19130859375,0.0031035014108056203,0.09208816,2.2189137935638428,0.9460271000862122
1000.0,720.6222559699999,419,24371,858112,35,0.0003,-0.41011781012639403,4180,13.844239968433977,0.2,0.271630859375,0.009156289976090193,0.08634913,1.3533687591552734,0.9199585765600204
1000.0,718.57370682,420,24424,860160,35,0.0003,-0.4464293647557497,4190,6.883552028983831,0.2,0.26513671875,-0.012502142888843082,0.15796912,1.0389177799224854,0.9712642654776573
999.23,721.0681635400001,421,24476,862208,35,0.0003,-0.42989374957978727,4200,6.816280110552907,0.2,0.21796875,0.006647622195305303,0.06933228,0.5708072781562805,0.9740939065814018
999.23,717.43444114,422,24528,864256,35,0.0003,-0.30686938771978023,4210,7.436587075516582,0.2,0.206005859375,0.008402155082148966,0.06889781,0.8389316201210022,0.9341613128781319
999.23,713.2536492700002,423,24585,866304,35,0.0003,-0.47318247640505434,4220,5.051992473751307,0.2,0.231396484375,0.01027406816428993,0.11500737,0.729091227054596,0.973410228267312
999.23,713.55309231,424,24639,868352,35,0.0003,-0.40992759554646907,4230,7.353022929467261,0.2,0.21875,-0.0032526250055525453,0.056521595,0.5114824771881104,0.962276466190815
999.23,712.3606040500002,425,24694,870400,35,0.0003,-0.40185058247298,4240,17.860530407726763,0.2,0.276318359375,0.013305754396424164,0.14393304,1.8715455532073975,0.9102339074015617
999.23,717.0787325499998,426,24748,872448,35,0.0003,-0.2642242934089154,4250,11.718687158077955,0.2,0.22099609375,0.01646208753954852,0.07304047,3.187511444091797,0.9216685146093369
999.23,720.86337355,427,24802,874496,35,0.0003,-0.41081484900787474,4260,7.437956962175667,0.2,0.221044921875,-0.005066425591940061,0.057431318,1.8159347772598267,0.9615084417164326
999.23,721.6739262100001,428,24928,876544,35,0.0003,-0.3757421808317304,4270,5.996679967083037,0.2,0.2,-0.0007491954012948554,0.055161707,0.6550019383430481,0.9672458618879318
999.23,724.6644993900002,429,24980,878592,35,0.0003,-0.27111233910545707,4280,8.131142313592136,0.2,0.187158203125,-0.004313736716721905,0.0711598,0.6458841562271118,0.902291901409626
994.38,716.2220437600001,430,25032,880640,35,0.0003,-0.3463085242547095,4290,5.202799746580422,0.2,0.195068359375,-0.008660347518889467,0.074979566,0.5792890787124634,0.9670207761228085
994.38,711.6635022900002,431,25084,882688,35,0.0003,-0.2640710651874542,4300,9.325163248553872,0.2,0.17626953125,0.06591518123168498,0.18431099,0.8191066980361938,0.9072717949748039
994.38,711.6726518399998,432,25136,884736,35,0.0003,-0.44680861933156846,4310,9.763162674754858,0.2,0.247314453125,0.007561773373163305,0.07820737,1.1810165643692017,0.972226295620203
994.38,710.9534668299999,433,25188,886784,35,0.0003,-0.39241252932697535,4320,6.145543154887855,0.2,0.22880859375,-0.0061484255624236536,0.07598454,0.46195676922798157,0.9497710317373276
994.38,710.3652028299999,434,25240,888832,35,0.0003,-0.44696467872709034,4330,6.598103314265609,0.2,0.2677734375,-0.009655225870665163,0.07271668,0.802325963973999,0.9374589547514915
994.38,702.23222055,435,25291,890880,35,0.0003,-0.5528580452315509,4340,12.57991214580834,0.2,0.32431640625,-0.00144700845121406,0.06656873,1.6882882118225098,0.8515725880861282
994.38,701.1942625099999,436,25342,892928,35,0.0003,-0.3075076744891703,4350,6.5117763608694075,0.2,0.18466796875,0.0007429246441461145,0.12004521,1.863580584526062,0.9774209819734097
994.38,689.53962212,437,25394,894976,35,0.0003,-0.4426795279607177,4360,15.14066444337368,0.2,0.242138671875,0.005487803077267017,0.076664224,1.0144175291061401,0.9130479469895363
994.38,690.1497184899999,438,25445,897024,35,0.0003,-0.6935453429818154,4370,8.057047143951058,0.2,0.383203125,0.010980833289795554,0.094868094,0.522999107837677,0.8917982950806618
994.38,685.90844419,439,25498,899072,35,0.0003,-0.4592876135371625,4380,8.323404807969927,0.2,0.25390625,0.00886505680537084,0.04995057,0.8456100225448608,0.9378668032586575
994.38,685.1469795199998,440,25624,901120,35,0.0003,-0.522629483230412,4390,10.91169376373291,0.2,0.26806640625,-0.0027826447709230705,0.056074336,1.1495260000228882,0.8910825625061989
994.38,682.25091239,441,25676,903168,35,0.0003,-0.4412990156561136,4400,5.498454937338829,0.2,0.228515625,-0.013271952781360596,0.08947031,0.37578603625297546,0.9535354189574718
994.38,687.6354967500001,442,25728,905216,35,0.0003,-0.4968356303870678,4410,7.602400222420693,0.2,0.263671875,-0.007684637405327521,0.073352404,0.7218297719955444,0.9121870547533035
991.97,688.2932520700001,443,25780,907264,35,0.0003,-0.46136522823944687,4420,6.1793052004650235,0.2,0.20498046875,-0.008495120280713309,0.03802978,0.7053305506706238,0.9564203992486
991.97,692.83475469,444,25832,909312,35,0.0003,-0.3748562167864293,4430,7.4426925629377365,0.2,0.190234375,-0.001553671523288358,0.051467575,0.8449148535728455,0.953617487102747
991.97,694.3450100599999,445,25884,911360,35,0.0003,-0.4951433938927948,4440,6.3233583144843575,0.2,0.253857421875,-0.004341901965381112,0.05686255,0.9612504243850708,0.9523585923016071
991.97,697.3811608999999,446,25935,913408,35,0.0003,-0.5074133289977908,4450,5.342215852998197,0.2,0.237158203125,-0.0007772270779241808,0.053291656,0.7131689786911011,0.9648577645421028
